snr,amplitude,peakFreq
19.119,1.1500000000000002e-21,20.563
7.6,3.53e-22,22.006
1908.662,6.7700000000000004e-21,217.741
32.864000000000004,2.47e-22,39.789
668.291,2.2700000000000004e-21,217.741
38.049,4.549999999999998e-22,32.173
11.688,7.78e-23,1270.186
28.503,1.19e-21,22.115
11.005,2.0900000000000002e-22,26.015
8.56,8.3e-23,1857.276
263.869,8.899999999999997e-22,142.363
9.951,3.12e-22,23.511
11.487,2.89e-22,24.802
9.659,1.75e-22,28.941
8.635,6.900000000000001e-23,39.789
8.229,8.199999999999998e-23,32.173
12.937,9.319999999999999e-23,39.789
16.527,2.7600000000000002e-22,34.59
9.048,4.2099999999999996e-23,60.857
19.742,1.56e-22,39.789
14.514,9.219999999999999e-23,1191.555
136.588,4.93e-22,115.113
8.477,9.13e-23,32.173
8.711,1.83e-22,27.308000000000003
11.055,1.4100000000000001e-22,30.734
507.355,1.94e-21,93.079
15.118,9.5e-23,1198.978
13.715,1.47e-22,32.173
16.972,1.13e-22,1270.186
9.039,7.489999999999999e-23,38.027
7.827000000000001,1.1e-22,33.054
8.077,1.45e-22,27.308000000000003
384.742,1.3699999999999996e-21,142.363
14.725,1.22e-22,39.789
127.606,9.54e-22,49.208
7.7,2.08e-22,24.316
32.398,3.01e-21,19.871
11.522,1.15e-22,1662.418
8.56,4.9299999999999993e-23,1065.326
8.965,8.890000000000002e-23,44.288
61.559,2.07e-22,269.285
14.363,1.87e-22,32.173
7.57,4.37e-23,49.208
22.109,1.69e-22,39.789
8.792,2.18e-22,28.43
30.428,2.36e-22,39.789
7.932,3.44e-22,23.511
13.689,4.64e-23,142.855
8.658999999999999,2.21e-22,24.264
8.667,3.86e-23,70.295
9.072,7.969999999999999e-23,39.789
12.914,5.17e-22,24.264
8.657,1.82e-22,27.308000000000003
14.703,5.0000000000000005e-22,26.003
38.519,2.85e-22,1050.42
8.717,5.4e-23,1065.326
7.9460000000000015,2.07e-22,25.146
12.669,3.8900000000000003e-22,23.515
15.734000000000002,1.23e-22,39.789
20.036,1.53e-22,39.789
9.344,1.4899999999999998e-20,12.435
22.876,1.7099999999999996e-22,39.789
8.086,3.99e-20,10.609000000000002
7.673999999999999,8.829999999999998e-23,32.268
8.211,6.579999999999999e-23,39.789
26.088,1.4200000000000005e-21,21.264
11.758,1.77e-22,27.308000000000003
9.133,1.09e-22,1018.879
9.899,1.65e-22,26.085
13.47,1.02e-22,39.789
10.71,1.7799999999999996e-22,30.288
8.287,4.8799999999999997e-23,44.288
10.066,3.33e-22,23.515
14.982,8.89e-19,10.322
340.675,1.18e-21,333.03
9.51,1.6400000000000005e-21,19.174
9.922,2.9e-22,25.048
7.933,1.2100000000000002e-22,30.734
1143.435,4.2e-21,269.285
7.995,4.11e-22,22.918000000000006
9.148,6.949999999999999e-23,39.789
7.785,3.3e-23,72.366
7.647,1.99e-22,24.178
8.711,2.71e-22,24.264
15.368,1.22e-22,39.789
11.455,3.5000000000000005e-22,23.331
9.65,1.16e-21,18.502
30.902,3.11e-21,19.519
8.631,6.440000000000001e-23,39.789
11.672,1.2100000000000002e-22,32.173
10.331,2.2e-22,26.015
10.297,8.000000000000001e-23,39.789
10.146,7.46e-23,39.789
10.944,7.72e-23,53.554
11.492,4.91e-23,75.263
15.723,1.02e-22,49.208
15.165,1.1e-22,39.789
49.464,2.01e-22,93.079
8.548,7.63e-23,39.02
8.084,2.37e-22,23.511
11.726,1.04e-22,39.789
8.949,1.2e-22,34.378
8.457,4.25e-22,21.392
8.556000000000001,1.01e-22,32.173
7.7360000000000015,1.35e-22,30.734
8.097999999999999,5.779999999999999e-23,1271.283
32.928000000000004,2.05e-22,963.479
8.872,3.2000000000000003e-22,24.264
110.579,1.8300000000000003e-21,30.487
8.007,1.2800000000000001e-22,36.625
8.527999999999999,1.47e-22,27.308000000000003
9.027,5.73e-23,1191.555
7.73,2.62e-22,24.316
23.127,3.4800000000000006e-21,18.502
8.921,5.85e-23,50.268
10.06,2.5300000000000003e-22,27.308000000000003
9.316,8.359999999999998e-23,1719.105
9.792,2.44e-22,27.308000000000003
7.731,7.639999999999999e-23,1923.649
9.412,1.2e-22,30.734
16.222,9.029999999999999e-23,49.208
37.366,1.56e-22,509.36300000000006
7.551,9.139999999999999e-21,13.722
8.607000000000001,1.05e-22,36.625
11.101,2.7900000000000003e-22,25.056
27.795,2.61e-21,20.563
58.975,2.01e-22,142.363
7.675,6.18e-23,39.789
11.278,3.3e-22,24.613000000000003
35.121,6.97e-22,51.984
12.283,8.41e-23,50.268
7.923999999999999,6.110000000000001e-23,39.789
10.929,2.58e-22,24.613000000000003
15.665,2.39e-22,30.734
22.781,3.41e-22,34.378
7.667999999999998,6.440000000000001e-23,43.81399999999999
7.754,2.44e-22,24.316
9.542,2.4e-22,27.09
11.095,1.7000000000000002e-22,34.541
8.992,1.2799999999999999e-20,12.252
29.166,2.31e-22,39.789
40.128,5.13e-22,30.687
9.091,5.16e-23,50.268
8.545,2.45e-22,24.264
7.89,2.11e-22,24.264
14.478,1.07e-22,43.81399999999999
13.665,4.81e-22,23.515
7.947,3.17e-21,11.121
10.986,4.5599999999999994e-23,142.363
25.778,1.55e-22,49.208
692.289,2.2200000000000002e-21,211.477
11.521,8.78e-23,39.789
8.142999999999999,2.04e-22,27.308000000000003
8.03,3.59e-21,11.121
14.806,1.68e-22,34.378
11.82,2.8000000000000004e-22,28.755
14.306,3.66e-22,27.308000000000003
8.947000000000003,2.43e-22,30.734
54.404,1.73e-21,31.035
7.768,2.26e-22,24.264
7.585,1.43e-22,30.734
13.914,1.52e-22,32.173
10.226,9.5e-23,39.789
8.99,7.39e-23,39.02
7.907999999999999,6.799999999999999e-23,39.02
86.34,9.33e-22,1649.471
20.767,1.19e-22,49.208
35.031,2.2200000000000002e-21,20.963
12.901,2.36e-22,26.909
7.556,2.69e-22,22.047
13.053,1.9900000000000003e-21,18.502
14.874,1.74e-22,34.59
41.499,1.5600000000000002e-21,32.741
13.877,1.7000000000000002e-22,32.173
18.612,5.47e-22,23.515
26.594,2.0600000000000001e-22,39.789
8.192,1.07e-22,30.734
16.612000000000002,7.659999999999998e-23,75.263
7.617000000000001,1.46e-22,29.138
10.527,2.54e-22,24.316
4543.938,2.05e-20,93.079
10.378,2.2400000000000002e-22,28.941
22.602,2.49e-22,32.173
29.399,3.14e-21,19.885
8.016,1.1599999999999995e-20,12.435
10.337,4.3e-23,75.263
10.467,8.870000000000002e-23,1607.6
7.895,1.85e-20,11.715
7.896,4.32e-22,22.513
9.352,1.3400000000000002e-22,34.378
8.046,1.02e-22,30.734
8.289,1.39e-22,30.734
12.799,1.7499999999999994e-21,18.502
8.71,5.1100000000000013e-23,49.208
10.479,8.509999999999999e-23,39.789
15.67,9.619999999999999e-23,49.208
7.829,9.01e-23,36.625
15.979,6.61e-22,21.559
9.334,2.14e-21,11.121
24.213,2.8200000000000007e-22,32.173
7.874,5.79e-23,1349.3970000000004
9.012,6.2e-23,1270.186
8.379,2.61e-22,23.071
7.947,2e-22,26.685
10.564,9.95e-23,34.378
7.727,3.16e-22,22.513
8.221,2.2800000000000004e-22,27.308000000000003
44.964,3.25e-22,39.789
34.049,2.54e-22,36.306
21.139,1.48e-22,1270.186
22.584,5.22e-20,11.715
8.573,8.469999999999999e-23,1923.649
11.326,6.469999999999999e-23,60.857
8.279,4.9199999999999993e-23,1050.42
9.418,6.890000000000001e-23,39.02
18.648,1.89e-21,22.115
26.912,2.08e-22,39.789
14.585,1.1200000000000001e-22,39.789
8.911,5.1199999999999996e-23,1065.326
7.631,8.520000000000002e-23,30.734
13.498,6.09e-22,22.739
9.513,1.61e-22,30.734
7.896,5.51e-23,39.789
8.471,2.0600000000000001e-22,27.308000000000003
10.953,2.96e-22,23.331
101.619,1.4700000000000001e-21,35.162
7.7360000000000015,6.03e-23,44.288
8.597999999999999,7.5e-23,39.02
10.136,3.24e-22,23.75
80.562,3.76e-22,779.059
8.201,8.559999999999999e-23,1978.692
9.281,1.04e-20,12.859000000000002
9.611,2.43e-22,23.331
48.175,3.8600000000000003e-22,39.789
8.391,7.859999999999999e-23,41.57
7.662000000000001,1.1599999999999998e-22,33.983000000000004
8.327,1.27e-22,1009.3
10.470999999999998,2.11e-22,28.388
9.759,2.51e-22,24.613000000000003
10.368,2.29e-22,25.722
8.03,3.4000000000000003e-22,27.308000000000003
81.862,2.95e-22,333.03
13.832,3.91e-22,24.178
12.78,4.0699999999999996e-23,217.741
9.172,1.56e-22,30.734
7.693,2.0600000000000001e-22,24.264
8.759,9.579999999999999e-23,32.173
15.113,1.11e-22,39.789
8.374,1.9e-22,25.966
11.577,3.48e-22,23.331
8.652999999999999,1.84e-22,27.308000000000003
7.777,2.5900000000000003e-22,22.115
9.986,6.53e-23,53.554
94.835,3.21e-22,333.03
10.748,6.27e-23,49.208
10.726,3.9299999999999995e-23,115.113
8.525,4.23e-22,22.739
226.609,1.1100000000000001e-21,60.857
10.757,6.5e-23,1050.42
86.684,2.07e-21,31.035
2751.882,1.02e-20,115.113
10.101,1.5100000000000001e-22,30.734
11.423,4.95e-22,24.264
8.962,9.489999999999999e-23,1747.443
21.191,1.900000000000001e-21,20.963
9.706,8.899999999999998e-23,38.93
50.4,4.04e-22,39.789
9.948,3.99e-23,115.113
32.37,2.44e-22,39.789
8.005,7.46e-23,39.789
9.447,9.789999999999999e-23,32.173
9.06,2.7600000000000002e-22,23.515
10.413,3.42e-22,23.511
11.57,9.15e-23,39.789
61.434,9.96e-22,35.795
12.56,3.74e-22,23.331
7.944,5.59e-23,39.789
8.536,9.02e-23,36.625
29.078000000000007,2.6600000000000002e-21,22.115
14.297,1.13e-22,39.789
8.684,5.660000000000001e-23,1149.624
8.016,1.04e-22,36.728
7.9929999999999986,4.14e-22,22.068
10.041,3.48e-23,269.285
9.644,8.529999999999998e-23,39.789
1140.958,1.29e-20,32.173
10.605,1.7099999999999996e-22,28.43
10.232,1.04e-22,34.378
24.635,1.69e-22,925.464
11.183,7.68e-23,47.298
17.863,1.08e-21,24.613000000000003
8.3,8.229999999999999e-21,12.722
11.907,4.14e-22,23.515
7.87,7.240000000000001e-23,39.789
8.072000000000001,4.5000000000000003e-23,53.554
12.191,5.360000000000004e-22,22.115
23.828000000000007,1.1e-21,23.75
12.166,4.45e-23,333.03
7.702000000000001,1.46e-22,32.193000000000005
10.265,6.909999999999999e-23,1198.978
34.094,3.2899999999999987e-21,19.174
12.594,7.88e-22,27.886
46.164,8.32e-22,26.015
65.39399999999999,1.7e-21,25.966
8.137,1.88e-22,27.308000000000003
14.563,6.6500000000000005e-22,23.511
33.872,2.0500000000000003e-21,21.724
10.299,2.2700000000000003e-22,27.308000000000003
9.548,7.570000000000002e-23,39.789
8.361,4.7099999999999995e-23,49.208
17.023,1.2800000000000001e-22,39.789
7.78,3.06e-22,23.511
12.772,1.17e-22,1743.312
8.078,6.319999999999999e-23,39.789
7.814,3.06e-22,23.511
7.729,1.26e-22,30.734
8.164,9.3e-23,35.795
12.752,9.93e-23,39.789
16.65,1.26e-22,39.789
9.033,6.27e-23,39.789
12.276,3.38e-22,25.048
14.403,4.1000000000000004e-22,22.918000000000006
10299.692,3.85e-20,115.113
8.049,1.46e-22,32.11
9.446,5.81e-23,49.208
11.18,4.7999999999999993e-23,75.263
10.283,5.73e-23,49.208
9.046,9.119999999999999e-23,36.625
7.61,4.1200000000000003e-22,22.068
11.478,5.24e-22,21.595
7.539,5.21e-22,21.559
7.904,5.14e-23,1191.555
9.821,7.53e-22,20.59800000000001
7.947,5.649999999999999e-23,39.789
10.088,7.639999999999999e-23,39.789
8.886000000000003,6.259999999999999e-23,49.208
209.515,2.14e-21,35.162
8.488,1.37e-22,30.288
10.557,3.29e-22,22.513
25.533,3.030000000000001e-21,19.519
25.048,9.4e-23,115.113
8.747,9.509999999999999e-23,32.173
134.935,1.05e-21,39.789
9.273,7.420000000000002e-23,39.789
13.284,2.66e-22,25.507
40.397,2.14e-21,21.724
8.064,5.0599999999999993e-23,49.208
9.185,2.17e-22,27.308000000000003
7.5870000000000015,5.929999999999999e-23,41.57
14.473,1.3800000000000001e-22,39.789
35.124,2.9e-21,19.871
8.506,1.07e-22,34.59
95.292,3.97e-21,21.724
16.418,1.23e-22,39.789
8.85,2.54e-21,11.121
13.255999999999998,6.590000000000001e-23,60.857
9.212,3.6000000000000003e-22,23.511
8.974,1.04e-22,34.59
7.767,3.49e-22,21.34
12.164,2.3000000000000003e-22,34.378
9.695,7.050000000000002e-23,50.268
36.047,3.660000000000001e-21,18.835
9.445,2.95e-22,2030.474
18.531,1.76e-21,22.513
8.866,4.44e-22,21.724
10.909,7.65e-23,39.789
8.881,7.050000000000002e-23,39.789
9.197,1.57e-20,12.252
7.752999999999999,1.66e-20,12.722
15.668,1.07e-22,39.789
549.156,4.290000000000001e-21,39.789
10.826,1e-22,1743.312
8.269,2.7900000000000003e-22,23.511
959.698,3.3500000000000002e-21,217.741
69.388,2.61e-21,22.918000000000006
12.568,2.2800000000000004e-22,30.288
10.466,9.359999999999999e-23,39.789
7.595,2.41e-21,11.121
18.422,1.9300000000000001e-22,32.173
7.631,1.06e-22,30.734
7.894,3.38e-23,492.55300000000005
11.747,2.63e-22,23.75
36.427,1.2899999999999998e-22,176.063
13.053,1.13e-22,39.789
7.9460000000000015,1.73e-22,23.75
8.078,6.640000000000001e-23,47.183
657.195,6.3300000000000004e-21,34.378
7.521,3.670000000000001e-23,60.857
9.683,3.53e-22,24.264
7.939,1.57e-22,28.43
22.053,1.32e-21,21.989
21.48,2.61e-21,18.835
7.91,2.07e-22,24.316
10.772,5.5200000000000005e-22,22.854
8.702,2.23e-22,23.75
7.94,1.68e-22,27.308000000000003
385.61,1.3300000000000001e-21,217.741
9.554,5.83e-23,49.208
12.111,2.55e-22,28.4
25.845,1.95e-22,39.789
10.157,7.1e-23,39.789
10.872,2.07e-21,18.175
14.449000000000002,1.1599999999999998e-22,39.789
9.794,1.2800000000000001e-21,25.056
8.812999999999997,8.709999999999999e-23,39.789
7.572,7.119999999999999e-23,34.305
11.187,9.729999999999999e-23,36.625
8.033999999999999,3.91e-22,24.264
9.529,3.71e-23,70.43
9.13,3.320000000000001e-23,269.285
55.607,4.34e-21,19.174
9.096,6.790000000000001e-23,1349.3970000000004
9.034,7.240000000000001e-23,39.789
9.345,6.929999999999999e-23,41.57
8.931000000000003,1.61e-22,31.386
9.782,3.46e-22,27.308000000000003
15.59,2.29e-22,34.59
50.229,2.17e-21,25.507
10.385,1.13e-22,32.173
94.002,6.929999999999999e-22,39.789
30.542,1.95e-22,49.208
57.012,3.8000000000000005e-21,20.228
7.756,2.7e-22,23.511
12.384,9.9e-23,39.789
10.366,6.609999999999999e-23,49.208
10.448,5.0899999999999995e-23,60.857
9.397,3.48e-22,24.264
8.149,7.170000000000001e-23,39.789
7.579,1.92e-21,18.175
17.91,1.2800000000000001e-22,39.789
18.474,1.0300000000000001e-22,49.208
9.787,2.91e-22,24.264
7.672999999999999,1.06e-22,32.268
7.7639999999999985,7.440000000000002e-23,1743.312
18.31,1.6400000000000005e-21,19.174
13.339,1.7099999999999996e-22,31.809
8.341000000000001,3.5200000000000004e-22,23.515
1261.671,4.58e-21,115.113
14.0,4.95e-22,24.264
8.168,1.2500000000000001e-22,30.288
16.048,1.17e-22,39.789
7.98,5e-23,47.183
10.964,7.290000000000002e-23,44.288
9.963,1.0300000000000001e-22,39.789
8.116,5.169999999999999e-23,49.208
10.092,8.02e-23,39.789
10.311,9.66e-23,1743.312
11.049,7.440000000000002e-23,1198.978
16.197,1.23e-22,39.789
14.049,1.1e-22,39.789
9.471,1.3800000000000001e-22,32.11
8.854,1.95e-22,25.507
7.999,3.8600000000000003e-22,21.989
100.98,1.76e-21,31.213
8.073,8.709999999999999e-23,34.378
9.523,1.5900000000000002e-21,18.175
15.786,2e-22,34.59
7.6720000000000015,1.47e-22,27.308000000000003
12.574000000000002,1.05e-22,44.288
13.884,4.77e-22,24.264
9.092,2.29e-22,24.117
8.102,1.91e-22,27.9
27.352,2.12e-22,39.789
10.479,5.1199999999999996e-20,12.137
10.33,4.5400000000000005e-22,23.511
7.689,7.000000000000001e-23,1709.217
10.677,2.3300000000000003e-22,27.308000000000003
8.036,3.26e-22,23.515
8.179,4.92e-22,22.513
29.277,1.06e-22,115.113
8.533999999999999,1.53e-22,28.43
11.117,8.059999999999999e-23,39.789
11.246,3.51e-22,23.515
8.314,3.98e-23,56.06399999999999
7.602,1.4000000000000002e-22,32.268
8.044,4.8199999999999994e-23,49.208
7.895,1.74e-22,26.685
8.026,2.41e-21,18.502
33.845,3.2600000000000002e-21,19.519
8.652999999999999,9.119999999999999e-23,34.59
10.774,8.13e-23,50.268
8.392000000000001,3.99e-22,23.29
28.27,2.2400000000000002e-22,39.789
10.928,3.29e-22,24.316
19.117,1.86e-22,32.173
13.939,2.6e-22,25.84
32.361999999999995,1.97e-22,49.208
11.167,2.48e-22,27.308000000000003
7.521,6.229999999999999e-23,1636.34
15.092,3.53e-21,18.502
8.123,9.319999999999999e-23,34.378
8.275,3.4e-23,75.263
15.771,2.370000000000001e-21,18.175
7.544,2.15e-22,23.75
7.501,5.579999999999999e-23,1248.535
8.745,7.000000000000001e-23,39.789
9.2,2.98e-23,217.741
10.509,1.72e-22,30.734
9.492,1.2600000000000002e-21,18.218
11.942,9.13e-23,39.789
19.323,2.03e-22,32.173
39.461,3.33e-22,39.789
7.704,5e-23,1229.363
17.533,1.2800000000000001e-22,49.208
26.642,1.35e-21,25.146
8.513,1.23e-20,12.435
9.8,3.94e-22,23.511
9.373,4.37e-22,24.264
8.289,6.440000000000001e-23,1518.688
9.054,7.819999999999999e-23,39.789
513.866,2.26e-21,75.263
7.661,2.49e-22,24.264
8.615,2.57e-22,24.613000000000003
9.582,1.6200000000000002e-20,12.252
7.86,2.54e-22,24.264
7.521,4.65e-23,49.208
7.669,6.57e-23,44.288
10.387,1.1e-22,34.378
10.827,1.42e-22,30.734
8.898,5.75e-23,49.31
11.315,1.3e-22,34.378
7.819,5.0599999999999993e-23,46.775
21.538,2.22e-22,36.625
24.619,2.4e-21,19.519
7.735,2.75e-22,22.739
10.472,3.51e-22,24.264
9.232,2.37e-22,27.886
9.349,1.2899999999999998e-22,35.306
10.835,2.61e-22,24.613000000000003
9.879,3.06e-20,12.951
7.5139999999999985,2.96e-22,22.047
8.025,3.24e-22,23.331
10.06,3.6000000000000003e-22,24.613000000000003
8.181000000000001,1.3599999999999998e-22,30.288
7.569,8.5e-23,39.02
10.816,2.47e-22,27.308000000000003
8.913,2.8000000000000004e-22,24.264
56.645,2.26e-21,22.513
17.909000000000006,2.19e-21,20.963
7.501,3.37e-20,11.541
10.74,2.71e-22,27.308000000000003
8.145,4.91e-23,49.208
187.024,5.54e-19,12.06
11.002,2.35e-22,27.308000000000003
9.28,3.98e-23,75.263
12.231,1.52e-21,22.739
11.995,2.22e-22,27.308000000000003
112.388,4.17e-22,411.865
14.321,1.09e-22,39.789
12.084,9.529999999999999e-23,47.183
7.702000000000001,1.98e-22,24.613000000000003
8.772,6.09e-23,1171.1760000000004
9.735,1.1200000000000001e-22,32.723
9.848,6.43e-20,13.853
16.305,8.800000000000001e-23,60.857
8.849,5.0599999999999993e-23,815.3739999999998
9.064,5.2299999999999995e-23,49.208
8.823,5.179999999999999e-23,60.857
15.44,8.93e-23,985.964
29.648000000000003,2.39e-22,39.789
8.63,7.1700000000000005e-22,20.592
16.044,1.52e-21,19.229
226.637,1.16e-21,60.857
16.34,1e-22,49.208
35.199,2.45e-21,20.963
7.502999999999999,5.759999999999999e-23,39.789
40.289,7.94e-20,11.94
61.178,4.78e-22,39.789
15.398,2.67e-22,30.734
7.978,2.11e-22,24.178
427.388,2.79e-21,47.747
7.996,1.57e-22,29.138
7.625,6.059999999999999e-23,39.789
8.144,2.5e-21,18.835
8.693999999999999,7.6e-23,39.789
44.678,3.3100000000000007e-22,39.789
9.6,3.47e-22,24.264
13.609000000000002,4.26e-22,25.048
9.832,7.440000000000002e-23,39.789
7.615,6.24e-23,39.789
7.792999999999998,3.39e-20,10.609000000000002
7.661,6.949999999999999e-23,1709.217
9.04,7.420000000000002e-23,1535.932
8.152999999999999,6.35e-23,39.789
9.812,5.04e-22,25.048
12.218,3.51e-22,22.513
9.548,4.4599999999999996e-23,70.623
9.084,3.9e-23,68.992
21.955,1.37e-22,49.208
7.762,2.370000000000001e-21,18.502
7.704,7.639999999999999e-23,32.173
10.713,3.21e-22,24.316
7.737,2.63e-22,27.308000000000003
7.566,4.74e-23,47.183
19.241,1.68e-22,39.789
9.976,6.18e-23,1191.555
8.17,3.1700000000000013e-22,24.264
7.866,1.09e-22,35.205
10.477,3.15e-22,23.515
10.13,3.1e-22,23.331
12.781,7.540000000000001e-23,49.208
7.928,3.82e-22,22.854
153.795,5.37e-22,333.03
12.844,4.7999999999999993e-23,115.113
15.194,2.12e-22,32.173
21.606,1.91e-21,19.885
11.617,7.619999999999999e-23,1198.978
7.502999999999999,5.38e-23,1270.186
9.841,8.09e-23,39.789
60.099,5.51e-22,1453.755
8.301,3.9599999999999997e-23,594.086
9.27,9.72e-23,32.173
10.017,3.56e-22,25.146
20.381,5.769999999999998e-22,24.264
7.829,3.4199999999999996e-23,73.502
8.732999999999999,5.28e-23,49.208
40.808,1.72e-22,411.865
7.962999999999999,1.3800000000000001e-22,27.308000000000003
10.092,5.159999999999998e-22,22.513
7.539,5.449999999999999e-23,39.789
188.207,3.4200000000000005e-21,26.015
47.709,2.530000000000001e-21,22.306
10.295,2.87e-22,22.918000000000006
9.006,7.78e-23,41.57
9.336,6.81e-23,39.789
9.658,1.01e-22,32.173
8.487,4.22e-21,11.121
9.215,1.33e-20,12.252
60.542,3.4399999999999995e-21,20.963
8.045,4.5699999999999995e-23,49.208
9.197,9.75e-21,12.435
10.504,1.63e-22,30.734
11.702,1.09e-22,33.983000000000004
47.53,3.73e-22,39.789
632.98,7.020000000000002e-21,32.173
10.112,6.209999999999999e-23,49.208
21.491,4.5400000000000005e-22,27.308000000000003
12.242,1.31e-22,32.173
22.516,2.98e-22,30.288
8.731,5.07e-22,22.739
8.369,2.16e-22,23.331
13.752,2.3000000000000003e-22,26.433000000000003
17.293,1.24e-22,1349.3970000000004
10.390999999999998,3.8199999999999996e-23,333.03
10.993,6.08e-22,21.989
11.890999999999998,9.55e-23,38.027
91.324,1.4400000000000001e-21,31.594
8.156,1.06e-22,37.495
9.514,1.19e-20,12.722
24.662,1.65e-22,1198.978
16.567,7.22e-20,10.609000000000002
20.266,1.5600000000000002e-21,19.519
8.713,2.63e-22,23.511
36.78,3.01e-22,39.789
16.515,1.46e-22,39.789
9.253,9.289999999999999e-23,1857.276
7.754,1.7000000000000002e-22,27.308000000000003
36.894,3.71e-21,19.519
574.132,4.03e-21,47.124
51.90600000000001,1.8000000000000001e-22,115.113
7.956,7.85e-23,1857.276
8.699,2.39e-22,25.84
7.842,3.2400000000000004e-21,11.121
8.9,9.469999999999999e-23,34.378
9.741,8.02e-23,39.789
39.216,1.55e-22,93.079
9.822,7.570000000000002e-23,39.789
238.774,8.049999999999998e-22,142.363
8.258,4.89e-23,1065.326
27.385,2.03e-22,39.789
14.094,1.18e-22,39.789
9.576,1.6200000000000002e-21,18.218
54.362,3.95e-22,39.789
8.312000000000001,6.879999999999999e-23,1535.932
8.095,6.859999999999999e-23,39.789
11.032,7.749999999999999e-23,39.789
84.23100000000002,3.9e-21,25.84
7.9689999999999985,4.3199999999999995e-23,963.479
20.713,1.2500000000000001e-22,49.208
8.525,6.92e-23,38.027
8.707,7.149999999999999e-23,47.183
14.501,1.35e-22,37.704
38.512,1.32e-22,217.741
56.74100000000001,2.04e-21,28.388
9.398,3.66e-22,23.515
18.067,3.6e-21,19.063
9.078,6.070000000000001e-23,49.208
29.735,3.3200000000000002e-21,18.502
10.255,7.81e-23,39.789
17.414,2.5500000000000004e-21,18.338
10.06,1.17e-22,35.306
10.800999999999998,3.85e-23,333.03
22.142,2.66e-22,34.378
8.25,4.28e-22,22.739
10.216,7.269999999999998e-23,44.288
9.245,1.77e-22,30.734
9.851,4.31e-22,981.099
7.916,7.949999999999999e-23,43.81399999999999
11.226,1.18e-22,32.173
8.317,1.15e-22,30.288
9.22,1.48e-22,30.734
9.454,1.2899999999999998e-22,30.288
17.81,1.17e-22,49.208
23.8,2.57e-21,18.595
14.498,5.23e-22,22.115
72.833,2.41e-21,32.741
13.822,9.94e-23,1270.186
45.794,2.8500000000000002e-21,23.29
1115.27,1.2799999999999999e-20,32.173
12.189,3.42e-22,23.511
7.934,8.469999999999999e-23,32.173
9.682,8.229999999999999e-23,41.57
